05/01/2026 13:30:00 - 05/01/2026 13:45:00;146,53
05/01/2026 13:45:00 - 05/01/2026 14:00:00;154,7
05/01/2026 14:00:00 - 05/01/2026 14:15:00;139,57
05/01/2026 14:15:00 - 05/01/2026 14:30:00;157,97
05/01/2026 14:30:00 - 05/01/2026 14:45:00;182,46
05/01/2026 14:45:00 - 05/01/2026 15:00:00;204,85
05/01/2026 15:00:00 - 05/01/2026 15:15:00;169,55
05/01/2026 15:15:00 - 05/01/2026 15:30:00;182,84
05/01/2026 15:30:00 - 05/01/2026 15:45:00;191,12
05/01/2026 15:45:00 - 05/01/2026 16:00:00;201,92
05/01/2026 16:00:00 - 05/01/2026 16:15:00;183,44
05/01/2026 16:15:00 - 05/01/2026 16:30:00;192,44
05/01/2026 16:30:00 - 05/01/2026 16:45:00;222,33
05/01/2026 16:45:00 - 05/01/2026 17:00:00;222,91
05/01/2026 17:00:00 - 05/01/2026 17:15:00;202,46
05/01/2026 17:15:00 - 05/01/2026 17:30:00;208
05/01/2026 17:30:00 - 05/01/2026 17:45:00;244,39
05/01/2026 17:45:00 - 05/01/2026 18:00:00;243,18
05/01/2026 18:00:00 - 05/01/2026 18:15:00;219,44
05/01/2026 18:15:00 - 05/01/2026 18:30:00;216,52
05/01/2026 18:30:00 - 05/01/2026 18:45:00;217,38
05/01/2026 18:45:00 - 05/01/2026 19:00:00;201
05/01/2026 19:00:00 - 05/01/2026 19:15:00;222,12
05/01/2026 19:15:00 - 05/01/2026 19:30:00;208,97
05/01/2026 19:30:00 - 05/01/2026 19:45:00;162
05/01/2026 19:45:00 - 05/01/2026 20:00:00;138,11
05/01/2026 20:00:00 - 05/01/2026 20:15:00;171,3
05/01/2026 20:15:00 - 05/01/2026 20:30:00;146,73
05/01/2026 20:30:00 - 05/01/2026 20:45:00;138,09
05/01/2026 20:45:00 - 05/01/2026 21:00:00;132,01
05/01/2026 21:00:00 - 05/01/2026 21:15:00;137,82
05/01/2026 21:15:00 - 05/01/2026 21:30:00;135,05
05/01/2026 21:30:00 - 05/01/2026 21:45:00;125,76
05/01/2026 21:45:00 - 05/01/2026 22:00:00;117,78
05/01/2026 22:00:00 - 05/01/2026 22:15:00;128,71
05/01/2026 22:15:00 - 05/01/2026 22:30:00;122,48
05/01/2026 22:30:00 - 05/01/2026 22:45:00;124,17
05/01/2026 22:45:00 - 05/01/2026 23:00:00;120,04
05/01/2026 23:00:00 - 05/01/2026 23:15:00;119,51
05/01/2026 23:15:00 - 05/01/2026 23:30:00;112,41
05/01/2026 23:30:00 - 05/01/2026 23:45:00;107,26
05/01/2026 23:45:00 - 06/01/2026 00:00:00;106,02
06/01/2026 00:00:00 - 06/01/2026 00:15:00;114,77
06/01/2026 00:15:00 - 06/01/2026 00:30:00;107,38
06/01/2026 00:30:00 - 06/01/2026 00:45:00;100,9
06/01/2026 00:45:00 - 06/01/2026 01:00:00;95,73
06/01/2026 01:00:00 - 06/01/2026 01:15:00;110
06/01/2026 01:15:00 - 06/01/2026 01:30:00;106,42
06/01/2026 01:30:00 - 06/01/2026 01:45:00;102,27
06/01/2026 01:45:00 - 06/01/2026 02:00:00;99,71
06/01/2026 02:00:00 - 06/01/2026 02:15:00;104,37
06/01/2026 02:15:00 - 06/01/2026 02:30:00;100,84
06/01/2026 02:30:00 - 06/01/2026 02:45:00;100,86
06/01/2026 02:45:00 - 06/01/2026 03:00:00;100,11
06/01/2026 03:00:00 - 06/01/2026 03:15:00;101,03
06/01/2026 03:15:00 - 06/01/2026 03:30:00;100,05
06/01/2026 03:30:00 - 06/01/2026 03:45:00;100,01
06/01/2026 03:45:00 - 06/01/2026 04:00:00;99,26
06/01/2026 04:00:00 - 06/01/2026 04:15:00;99,11
06/01/2026 04:15:00 - 06/01/2026 04:30:00;99,88
06/01/2026 04:30:00 - 06/01/2026 04:45:00;104,01
06/01/2026 04:45:00 - 06/01/2026 05:00:00;106,81
06/01/2026 05:00:00 - 06/01/2026 05:15:00;100,39
06/01/2026 05:15:00 - 06/01/2026 05:30:00;102,33
06/01/2026 05:30:00 - 06/01/2026 05:45:00;110,78
06/01/2026 05:45:00 - 06/01/2026 06:00:00;114,5
06/01/2026 06:00:00 - 06/01/2026 06:15:00;112,07
06/01/2026 06:15:00 - 06/01/2026 06:30:00;117,75
06/01/2026 06:30:00 - 06/01/2026 06:45:00;121,42
06/01/2026 06:45:00 - 06/01/2026 07:00:00;133,91
06/01/2026 07:00:00 - 06/01/2026 07:15:00;121,67
06/01/2026 07:15:00 - 06/01/2026 07:30:00;137,9
06/01/2026 07:30:00 - 06/01/2026 07:45:00;147,43
06/01/2026 07:45:00 - 06/01/2026 08:00:00;146,99
06/01/2026 08:00:00 - 06/01/2026 08:15:00;153,51
06/01/2026 08:15:00 - 06/01/2026 08:30:00;168,72
06/01/2026 08:30:00 - 06/01/2026 08:45:00;170,95
06/01/2026 08:45:00 - 06/01/2026 09:00:00;163,56
06/01/2026 09:00:00 - 06/01/2026 09:15:00;189,91
06/01/2026 09:15:00 - 06/01/2026 09:30:00;169,97
06/01/2026 09:30:00 - 06/01/2026 09:45:00;166,34
06/01/2026 09:45:00 - 06/01/2026 10:00:00;149,06
06/01/2026 10:00:00 - 06/01/2026 10:15:00;176,85
06/01/2026 10:15:00 - 06/01/2026 10:30:00;150,1
06/01/2026 10:30:00 - 06/01/2026 10:45:00;150,02
06/01/2026 10:45:00 - 06/01/2026 11:00:00;142,4
06/01/2026 11:00:00 - 06/01/2026 11:15:00;161,63
06/01/2026 11:15:00 - 06/01/2026 11:30:00;148,46
06/01/2026 11:30:00 - 06/01/2026 11:45:00;142,97
06/01/2026 11:45:00 - 06/01/2026 12:00:00;136
06/01/2026 12:00:00 - 06/01/2026 12:15:00;140,92
06/01/2026 12:15:00 - 06/01/2026 12:30:00;135,03
06/01/2026 12:30:00 - 06/01/2026 12:45:00;131,86
06/01/2026 12:45:00 - 06/01/2026 13:00:00;130,4
06/01/2026 13:00:00 - 06/01/2026 13:15:00;133,72
06/01/2026 13:15:00 - 06/01/2026 13:30:00;131,91
06/01/2026 13:30:00 - 06/01/2026 13:45:00;129,57
06/01/2026 13:45:00 - 06/01/2026 14:00:00;129,96
06/01/2026 14:00:00 - 06/01/2026 14:15:00;128,61
06/01/2026 14:15:00 - 06/01/2026 14:30:00;130,89
06/01/2026 14:30:00 - 06/01/2026 14:45:00;132,29
06/01/2026 14:45:00 - 06/01/2026 15:00:00;142,91
06/01/2026 15:00:00 - 06/01/2026 15:15:00;128,92
06/01/2026 15:15:00 - 06/01/2026 15:30:00;136,6
06/01/2026 15:30:00 - 06/01/2026 15:45:00;142,61
06/01/2026 15:45:00 - 06/01/2026 16:00:00;154,09
06/01/2026 16:00:00 - 06/01/2026 16:15:00;131,92
06/01/2026 16:15:00 - 06/01/2026 16:30:00;143,23
06/01/2026 16:30:00 - 06/01/2026 16:45:00;149,55
06/01/2026 16:45:00 - 06/01/2026 17:00:00;160,62
06/01/2026 17:00:00 - 06/01/2026 17:15:00;142,17
06/01/2026 17:15:00 - 06/01/2026 17:30:00;147,1
06/01/2026 17:30:00 - 06/01/2026 17:45:00;162
06/01/2026 17:45:00 - 06/01/2026 18:00:00;160,7
06/01/2026 18:00:00 - 06/01/2026 18:15:00;159,94
06/01/2026 18:15:00 - 06/01/2026 18:30:00;150,29
06/01/2026 18:30:00 - 06/01/2026 18:45:00;146,85
06/01/2026 18:45:00 - 06/01/2026 19:00:00;135,99
06/01/2026 19:00:00 - 06/01/2026 19:15:00;154,98
06/01/2026 19:15:00 - 06/01/2026 19:30:00;139,88
06/01/2026 19:30:00 - 06/01/2026 19:45:00;133,88
06/01/2026 19:45:00 - 06/01/2026 20:00:00;127,73
06/01/2026 20:00:00 - 06/01/2026 20:15:00;133,99
06/01/2026 20:15:00 - 06/01/2026 20:30:00;124,07
06/01/2026 20:30:00 - 06/01/2026 20:45:00;119,98
06/01/2026 20:45:00 - 06/01/2026 21:00:00;110,78
06/01/2026 21:00:00 - 06/01/2026 21:15:00;124,44
06/01/2026 21:15:00 - 06/01/2026 21:30:00;115,17
06/01/2026 21:30:00 - 06/01/2026 21:45:00;111,38
06/01/2026 21:45:00 - 06/01/2026 22:00:00;109,54
06/01/2026 22:00:00 - 06/01/2026 22:15:00;115,08
06/01/2026 22:15:00 - 06/01/2026 22:30:00;111,13
06/01/2026 22:30:00 - 06/01/2026 22:45:00;109,17
06/01/2026 22:45:00 - 06/01/2026 23:00:00;105,13
06/01/2026 23:00:00 - 06/01/2026 23:15:00;106,49
06/01/2026 23:15:00 - 06/01/2026 23:30:00;95,98
06/01/2026 23:30:00 - 06/01/2026 23:45:00;91,86
06/01/2026 23:45:00 - 07/01/2026 00:00:00;84,7
07/01/2026 00:00:00 - 07/01/2026 00:15:00;102,31
07/01/2026 00:15:00 - 07/01/2026 00:30:00;99,29
07/01/2026 00:30:00 - 07/01/2026 00:45:00;89,93
07/01/2026 00:45:00 - 07/01/2026 01:00:00;86,32
07/01/2026 01:00:00 - 07/01/2026 01:15:00;93,58
07/01/2026 01:15:00 - 07/01/2026 01:30:00;90,61
07/01/2026 01:30:00 - 07/01/2026 01:45:00;86,82
07/01/2026 01:45:00 - 07/01/2026 02:00:00;85,49
07/01/2026 02:00:00 - 07/01/2026 02:15:00;87,19
07/01/2026 02:15:00 - 07/01/2026 02:30:00;85,17
07/01/2026 02:30:00 - 07/01/2026 02:45:00;85,93
07/01/2026 02:45:00 - 07/01/2026 03:00:00;83,63
07/01/2026 03:00:00 - 07/01/2026 03:15:00;83,9
07/01/2026 03:15:00 - 07/01/2026 03:30:00;81,93
07/01/2026 03:30:00 - 07/01/2026 03:45:00;81,19
07/01/2026 03:45:00 - 07/01/2026 04:00:00;80,78
07/01/2026 04:00:00 - 07/01/2026 04:15:00;81,04
07/01/2026 04:15:00 - 07/01/2026 04:30:00;81,75
07/01/2026 04:30:00 - 07/01/2026 04:45:00;86,61
07/01/2026 04:45:00 - 07/01/2026 05:00:00;90,13
07/01/2026 05:00:00 - 07/01/2026 05:15:00;85,73
07/01/2026 05:15:00 - 07/01/2026 05:30:00;89,94
07/01/2026 05:30:00 - 07/01/2026 05:45:00;100,86
07/01/2026 05:45:00 - 07/01/2026 06:00:00;112,91
07/01/2026 06:00:00 - 07/01/2026 06:15:00;105,65
07/01/2026 06:15:00 - 07/01/2026 06:30:00;123,52
07/01/2026 06:30:00 - 07/01/2026 06:45:00;128,04
07/01/2026 06:45:00 - 07/01/2026 07:00:00;134,71
07/01/2026 07:00:00 - 07/01/2026 07:15:00;127,61
07/01/2026 07:15:00 - 07/01/2026 07:30:00;150,55
07/01/2026 07:30:00 - 07/01/2026 07:45:00;158,06
07/01/2026 07:45:00 - 07/01/2026 08:00:00;199,24
07/01/2026 08:00:00 - 07/01/2026 08:15:00;144,88
07/01/2026 08:15:00 - 07/01/2026 08:30:00;159,84
07/01/2026 08:30:00 - 07/01/2026 08:45:00;204,67
07/01/2026 08:45:00 - 07/01/2026 09:00:00;192,81
07/01/2026 09:00:00 - 07/01/2026 09:15:00;169,81
07/01/2026 09:15:00 - 07/01/2026 09:30:00;190,86
07/01/2026 09:30:00 - 07/01/2026 09:45:00;173
07/01/2026 09:45:00 - 07/01/2026 10:00:00;157,55
07/01/2026 10:00:00 - 07/01/2026 10:15:00;158,81
07/01/2026 10:15:00 - 07/01/2026 10:30:00;145,25
07/01/2026 10:30:00 - 07/01/2026 10:45:00;147,68
07/01/2026 10:45:00 - 07/01/2026 11:00:00;120,93
07/01/2026 11:00:00 - 07/01/2026 11:15:00;146,58
07/01/2026 11:15:00 - 07/01/2026 11:30:00;153,1
07/01/2026 11:30:00 - 07/01/2026 11:45:00;153,28
07/01/2026 11:45:00 - 07/01/2026 12:00:00;153,49
07/01/2026 12:00:00 - 07/01/2026 12:15:00;156,27
07/01/2026 12:15:00 - 07/01/2026 12:30:00;156,04
07/01/2026 12:30:00 - 07/01/2026 12:45:00;161,43
07/01/2026 12:45:00 - 07/01/2026 13:00:00;160,75
07/01/2026 13:00:00 - 07/01/2026 13:15:00;164,1
07/01/2026 13:15:00 - 07/01/2026 13:30:00;179,08
07/01/2026 13:30:00 - 07/01/2026 13:45:00;182,38
07/01/2026 13:45:00 - 07/01/2026 14:00:00;190,78
07/01/2026 14:00:00 - 07/01/2026 14:15:00;154,62
07/01/2026 14:15:00 - 07/01/2026 14:30:00;162,46
07/01/2026 14:30:00 - 07/01/2026 14:45:00;196,44
07/01/2026 14:45:00 - 07/01/2026 15:00:00;189,2
07/01/2026 15:00:00 - 07/01/2026 15:15:00;189,88
07/01/2026 15:15:00 - 07/01/2026 15:30:00;193,76
07/01/2026 15:30:00 - 07/01/2026 15:45:00;196,37
07/01/2026 15:45:00 - 07/01/2026 16:00:00;201,15
07/01/2026 16:00:00 - 07/01/2026 16:15:00;120,93
07/01/2026 16:15:00 - 07/01/2026 16:30:00;216,87
07/01/2026 16:30:00 - 07/01/2026 16:45:00;120,93
07/01/2026 16:45:00 - 07/01/2026 17:00:00;223,82
07/01/2026 17:00:00 - 07/01/2026 17:15:00;185,88
07/01/2026 17:15:00 - 07/01/2026 17:30:00;207,06
07/01/2026 17:30:00 - 07/01/2026 17:45:00;182,95
07/01/2026 17:45:00 - 07/01/2026 18:00:00;183,98
07/01/2026 18:00:00 - 07/01/2026 18:15:00;191,26
07/01/2026 18:15:00 - 07/01/2026 18:30:00;175,61
07/01/2026 18:30:00 - 07/01/2026 18:45:00;166,21
07/01/2026 18:45:00 - 07/01/2026 19:00:00;173,86
07/01/2026 19:00:00 - 07/01/2026 19:15:00;173,69
07/01/2026 19:15:00 - 07/01/2026 19:30:00;179,34
07/01/2026 19:30:00 - 07/01/2026 19:45:00;158,36
07/01/2026 19:45:00 - 07/01/2026 20:00:00;155,24
07/01/2026 20:00:00 - 07/01/2026 20:15:00;188,01
07/01/2026 20:15:00 - 07/01/2026 20:30:00;164,59
07/01/2026 20:30:00 - 07/01/2026 20:45:00;136,9
07/01/2026 20:45:00 - 07/01/2026 21:00:00;128,01
07/01/2026 21:00:00 - 07/01/2026 21:15:00;139,79
07/01/2026 21:15:00 - 07/01/2026 21:30:00;135,31
07/01/2026 21:30:00 - 07/01/2026 21:45:00;121,55
07/01/2026 21:45:00 - 07/01/2026 22:00:00;116,33
07/01/2026 22:00:00 - 07/01/2026 22:15:00;123,45
07/01/2026 22:15:00 - 07/01/2026 22:30:00;117,94
07/01/2026 22:30:00 - 07/01/2026 22:45:00;115,46
07/01/2026 22:45:00 - 07/01/2026 23:00:00;113,83
07/01/2026 23:00:00 - 07/01/2026 23:15:00;117,59
07/01/2026 23:15:00 - 07/01/2026 23:30:00;115,61
07/01/2026 23:30:00 - 07/01/2026 23:45:00;104,91
07/01/2026 23:45:00 - 08/01/2026 00:00:00;84,1
